,30001（Wh）,30011（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,Unnamed: 6,cloud(%),solar(W/m2),telop_code,telop_name,power_consumption,solar_generation
2022-03-05 15:30:00+09:00,850.0,2250.0,2022-03-05 15:30:00,39954.0,0.0,,,,,,39954.0,3100.0
2022-03-05 16:00:00+09:00,730.0,1640.0,2022-03-05 16:00:00,42966.0,0.0,,,,,,42966.0,2370.0
2022-03-05 16:30:00+09:00,800.0,2120.0,2022-03-05 16:30:00,41731.0,0.0,,,,,,41731.0,2920.0
2022-03-05 17:00:00+09:00,1040.0,2770.0,2022-03-05 17:00:00,42372.0,0.0,,,,,,42372.0,3810.0
2022-03-05 17:30:00+09:00,0.0,0.0,2022-03-05 17:30:00,45647.0,0.0,,,,,,45647.0,0.0
2022-03-05 18:00:00+09:00,0.0,0.0,2022-03-05 18:00:00,46636.0,0.0,,,,,,46636.0,0.0
2022-03-05 18:30:00+09:00,0.0,0.0,2022-03-05 18:30:00,43623.0,0.0,,,,,,43623.0,0.0
2022-03-05 19:00:00+09:00,0.0,0.0,2022-03-05 19:00:00,10429.0,0.0,,,,,,10429.0,0.0
2022-03-05 19:30:00+09:00,0.0,0.0,2022-03-05 19:30:00,2710.0,0.0,,,,,,2710.0,0.0
2022-03-05 20:00:00+09:00,0.0,0.0,2022-03-05 20:00:00,2691.0,0.0,,,,,,2691.0,0.0
2022-03-05 20:30:00+09:00,0.0,0.0,2022-03-05 20:30:00,2706.0,0.0,,,,,,2706.0,0.0
2022-03-05 21:00:00+09:00,0.0,0.0,2022-03-05 21:00:00,2726.0,0.0,,,,,,2726.0,0.0
2022-03-05 21:30:00+09:00,0.0,0.0,2022-03-05 21:30:00,2670.0,0.0,,,,,,2670.0,0.0
2022-03-05 22:00:00+09:00,0.0,0.0,2022-03-05 22:00:00,2680.0,0.0,,,,,,2680.0,0.0
2022-03-05 22:30:00+09:00,0.0,0.0,2022-03-05 22:30:00,2700.0,0.0,,,,,,2700.0,0.0
2022-03-05 23:00:00+09:00,0.0,0.0,2022-03-05 23:00:00,2691.0,0.0,,,,,,2691.0,0.0
2022-03-05 23:30:00+09:00,0.0,0.0,2022-03-05 23:30:00,2704.0,0.0,,,,,,2704.0,0.0
2022-03-06 00:00:00+09:00,0.0,0.0,2022-03-06 00:00:00,2809.0,0.0,,,,,,2809.0,0.0
2022-03-06 00:30:00+09:00,0.0,0.0,2022-03-06 00:30:00,2707.0,0.0,,,,,,2707.0,0.0
2022-03-06 01:00:00+09:00,0.0,0.0,2022-03-06 01:00:00,2694.0,0.0,,,,,,2694.0,0.0
2022-03-06 01:30:00+09:00,0.0,0.0,2022-03-06 01:30:00,2676.0,0.0,,,,,,2676.0,0.0
2022-03-06 02:00:00+09:00,0.0,0.0,2022-03-06 02:00:00,2671.0,0.0,,,,,,2671.0,0.0
2022-03-06 02:30:00+09:00,0.0,0.0,2022-03-06 02:30:00,2623.0,0.0,,,,,,2623.0,0.0
2022-03-06 03:00:00+09:00,0.0,0.0,2022-03-06 03:00:00,2677.0,0.0,,,,,,2677.0,0.0
2022-03-06 03:30:00+09:00,0.0,0.0,2022-03-06 03:30:00,2747.0,0.0,,,,,,2747.0,0.0
2022-03-06 04:00:00+09:00,0.0,0.0,2022-03-06 04:00:00,2721.0,0.0,,,,,,2721.0,0.0
2022-03-06 04:30:00+09:00,0.0,0.0,2022-03-06 04:30:00,2672.0,0.0,,,,,,2672.0,0.0
2022-03-06 05:00:00+09:00,0.0,0.0,2022-03-06 05:00:00,2756.0,0.0,,,,,,2756.0,0.0
2022-03-06 05:30:00+09:00,0.0,0.0,2022-03-06 05:30:00,2706.0,0.0,,,,,,2706.0,0.0
2022-03-06 06:00:00+09:00,10.0,0.0,2022-03-06 06:00:00,2801.0,0.0,,,,,,2801.0,10.0
2022-03-06 06:30:00+09:00,370.0,620.0,2022-03-06 06:30:00,4103.0,0.0,,,,,,4103.0,990.0
2022-03-06 07:00:00+09:00,2700.0,10460.0,2022-03-06 07:00:00,582.0,7803.0,,,,,,582.0,13160.0
2022-03-06 07:30:00+09:00,3570.0,13390.0,2022-03-06 07:30:00,169.0,8652.0,,,,,,169.0,16960.0
2022-03-06 08:00:00+09:00,8930.0,35610.0,2022-03-06 08:00:00,0.0,32067.0,,,,,,0.0,44540.0
2022-03-06 08:30:00+09:00,11520.0,45870.0,2022-03-06 08:30:00,5993.0,41700.0,,,,,,5993.0,57390.0
2022-03-06 09:00:00+09:00,10890.0,42420.0,2022-03-06 09:00:00,22564.0,4732.0,,,,,,22564.0,53310.0
2022-03-06 09:30:00+09:00,8740.0,34000.0,2022-03-06 09:30:00,18591.0,3532.0,,,,,,18591.0,42740.0
2022-03-06 10:00:00+09:00,12520.0,48590.0,2022-03-06 10:00:00,14881.0,21388.0,,,,,,14881.0,61110.0
2022-03-06 10:30:00+09:00,17100.0,67260.0,2022-03-06 10:30:00,1076.0,33222.0,,,,,,1076.0,84360.0
2022-03-06 11:00:00+09:00,11580.0,44430.0,2022-03-06 11:00:00,10729.0,15096.0,,,,,,10729.0,56010.0
2022-03-06 11:30:00+09:00,21550.0,85490.0,2022-03-06 11:30:00,486.0,56363.0,,,,,,486.0,107040.0
2022-03-06 12:00:00+09:00,18380.0,72610.0,2022-03-06 12:00:00,2885.0,44626.0,,,,,,2885.0,90990.0
2022-03-06 12:30:00+09:00,21980.0,87250.0,2022-03-06 12:30:00,1012.0,59428.0,,,,,,1012.0,109230.0
2022-03-06 13:00:00+09:00,19130.0,73760.0,2022-03-06 13:00:00,416.0,43217.0,,,,,,416.0,92890.0
2022-03-06 13:30:00+09:00,18140.0,71840.0,2022-03-06 13:30:00,4433.0,46123.0,,,,,,4433.0,89980.0
2022-03-06 14:00:00+09:00,10890.0,41220.0,2022-03-06 14:00:00,9027.0,10737.0,,,,,,9027.0,52110.0
2022-03-06 14:30:00+09:00,15320.0,58280.0,2022-03-06 14:30:00,1424.0,27808.0,,,,,,1424.0,73600.0
2022-03-06 15:00:00+09:00,5210.0,19150.0,2022-03-06 15:00:00,24883.0,57.0,,,,,,24883.0,24360.0
2022-03-06 15:30:00+09:00,7210.0,26380.0,2022-03-06 15:30:00,16777.0,2031.0,,,,,,16777.0,33590.0
2022-03-06 16:00:00+09:00,8890.0,32200.0,2022-03-06 16:00:00,11762.0,1711.0,,,,,,11762.0,41090.0
2022-03-06 16:30:00+09:00,1910.0,6150.0,2022-03-06 16:30:00,42162.0,0.0,,,,,,42162.0,8060.0
2022-03-06 17:00:00+09:00,690.0,1730.0,2022-03-06 17:00:00,47786.0,0.0,,,,,,47786.0,2420.0
2022-03-06 17:30:00+09:00,40.0,0.0,2022-03-06 17:30:00,52277.0,0.0,,,,,,52277.0,40.0
2022-03-06 18:00:00+09:00,0.0,0.0,2022-03-06 18:00:00,55930.0,0.0,,,,,,55930.0,0.0
2022-03-06 18:30:00+09:00,0.0,0.0,2022-03-06 18:30:00,54280.0,0.0,,,,,,54280.0,0.0
2022-03-06 19:00:00+09:00,0.0,0.0,2022-03-06 19:00:00,10640.0,0.0,,,,,,10640.0,0.0
2022-03-06 19:30:00+09:00,0.0,0.0,2022-03-06 19:30:00,2801.0,0.0,,,,,,2801.0,0.0
2022-03-06 20:00:00+09:00,0.0,0.0,2022-03-06 20:00:00,2699.0,0.0,,,,,,2699.0,0.0
2022-03-06 20:30:00+09:00,0.0,0.0,2022-03-06 20:30:00,2756.0,0.0,,,,,,2756.0,0.0
2022-03-06 21:00:00+09:00,0.0,0.0,2022-03-06 21:00:00,2733.0,0.0,,,,,,2733.0,0.0
2022-03-06 21:30:00+09:00,0.0,0.0,2022-03-06 21:30:00,2689.0,0.0,,,,,,2689.0,0.0
2022-03-06 22:00:00+09:00,0.0,0.0,2022-03-06 22:00:00,2670.0,0.0,,,,,,2670.0,0.0
2022-03-06 22:30:00+09:00,0.0,0.0,2022-03-06 22:30:00,2659.0,0.0,,,,,,2659.0,0.0
2022-03-06 23:00:00+09:00,0.0,0.0,2022-03-06 23:00:00,2729.0,0.0,,,,,,2729.0,0.0
2022-03-06 23:30:00+09:00,0.0,0.0,2022-03-06 23:30:00,2625.0,0.0,,,,,,2625.0,0.0
2022-03-07 00:00:00+09:00,0.0,0.0,2022-03-07 00:00:00,2694.0,0.0,,,,,,2694.0,0.0
2022-03-07 00:30:00+09:00,0.0,0.0,2022-03-07 00:30:00,2698.0,0.0,,,,,,2698.0,0.0
2022-03-07 01:00:00+09:00,0.0,0.0,2022-03-07 01:00:00,2687.0,0.0,,,,,,2687.0,0.0
2022-03-07 01:30:00+09:00,0.0,0.0,2022-03-07 01:30:00,2619.0,0.0,,,,,,2619.0,0.0
2022-03-07 02:00:00+09:00,0.0,0.0,2022-03-07 02:00:00,2635.0,0.0,,,,,,2635.0,0.0
2022-03-07 02:30:00+09:00,0.0,0.0,2022-03-07 02:30:00,2679.0,0.0,,,,,,2679.0,0.0
2022-03-07 03:00:00+09:00,0.0,0.0,2022-03-07 03:00:00,2649.0,0.0,,,,,,2649.0,0.0
2022-03-07 03:30:00+09:00,0.0,0.0,2022-03-07 03:30:00,2649.0,0.0,,,,,,2649.0,0.0
2022-03-07 04:00:00+09:00,0.0,0.0,2022-03-07 04:00:00,2606.0,0.0,,,,,,2606.0,0.0
2022-03-07 04:30:00+09:00,0.0,0.0,2022-03-07 04:30:00,2647.0,0.0,,,,,,2647.0,0.0
2022-03-07 05:00:00+09:00,0.0,0.0,2022-03-07 05:00:00,2736.0,0.0,,,,,,2736.0,0.0
2022-03-07 05:30:00+09:00,0.0,0.0,2022-03-07 05:30:00,2652.0,0.0,,,,,,2652.0,0.0
2022-03-07 06:00:00+09:00,70.0,0.0,2022-03-07 06:00:00,2676.0,0.0,,,,,,2676.0,70.0
2022-03-07 06:30:00+09:00,1090.0,4150.0,2022-03-07 06:30:00,1029.0,834.0,,,,,,1029.0,5240.0
2022-03-07 07:00:00+09:00,4690.0,19500.0,2022-03-07 07:00:00,0.0,15701.0,,,,,,0.0,24190.0
2022-03-07 07:30:00+09:00,7720.0,31540.0,2022-03-07 07:30:00,0.0,30555.0,,,,,,0.0,39260.0
2022-03-07 08:00:00+09:00,11180.0,45170.0,2022-03-07 08:00:00,0.0,46915.0,,,,,,0.0,56350.0
2022-03-07 08:30:00+09:00,15300.0,61330.0,2022-03-07 08:30:00,0.0,62809.0,,,,,,0.0,76630.0
2022-03-07 09:00:00+09:00,18350.0,73630.0,2022-03-07 09:00:00,0.0,23022.0,,,,,,0.0,91980.0
2022-03-07 09:30:00+09:00,21380.0,85400.0,2022-03-07 09:30:00,0.0,52561.0,,,,,,0.0,106780.0
2022-03-07 10:00:00+09:00,23090.0,90890.0,2022-03-07 10:00:00,0.0,64522.0,,,,,,0.0,113980.0
2022-03-07 10:30:00+09:00,24300.0,96160.0,2022-03-07 10:30:00,0.0,72734.0,,,,,,0.0,120460.0
2022-03-07 11:00:00+09:00,24520.0,96770.0,2022-03-07 11:00:00,0.0,75868.0,,,,,,0.0,121290.0
2022-03-07 11:30:00+09:00,24570.0,97750.0,2022-03-07 11:30:00,0.0,76770.0,,,,,,0.0,122320.0
2022-03-07 12:00:00+09:00,24620.0,97570.0,2022-03-07 12:00:00,0.0,77014.0,,,,,,0.0,122190.0
2022-03-07 12:30:00+09:00,22100.0,85460.0,2022-03-07 12:30:00,0.0,64340.0,,,,,,0.0,107560.0
2022-03-07 13:00:00+09:00,20780.0,79950.0,2022-03-07 13:00:00,0.0,57462.0,,,,,,0.0,100730.0
2022-03-07 13:30:00+09:00,15610.0,59990.0,2022-03-07 13:30:00,0.0,35857.0,,,,,,0.0,75600.0
2022-03-07 14:00:00+09:00,12870.0,49250.0,2022-03-07 14:00:00,0.0,20255.0,,,,,,0.0,62120.0
2022-03-07 14:30:00+09:00,11100.0,42330.0,2022-03-07 14:30:00,0.0,12558.0,,,,,,0.0,53430.0
2022-03-07 15:00:00+09:00,9380.0,35450.0,2022-03-07 15:00:00,696.0,3527.0,,,,,,696.0,44830.0
2022-03-07 15:30:00+09:00,8070.0,30090.0,2022-03-07 15:30:00,2954.0,1317.0,,,,,,2954.0,38160.0
2022-03-07 16:00:00+09:00,6220.0,22740.0,2022-03-07 16:00:00,13027.0,0.0,,,,,,13027.0,28960.0
2022-03-07 16:30:00+09:00,4020.0,14110.0,2022-03-07 16:30:00,25377.0,0.0,,,,,,25377.0,18130.0
2022-03-07 17:00:00+09:00,1690.0,5230.0,2022-03-07 17:00:00,36065.0,0.0,,,,,,36065.0,6920.0
2022-03-07 17:30:00+09:00,220.0,250.0,2022-03-07 17:30:00,47722.0,0.0,,,,,,47722.0,470.0
2022-03-07 18:00:00+09:00,0.0,0.0,2022-03-07 18:00:00,48999.0,0.0,,,,,,48999.0,0.0
2022-03-07 18:30:00+09:00,0.0,0.0,2022-03-07 18:30:00,45236.0,0.0,,,,,,45236.0,0.0
2022-03-07 19:00:00+09:00,0.0,0.0,2022-03-07 19:00:00,13745.0,0.0,,,,,,13745.0,0.0
2022-03-07 19:30:00+09:00,0.0,0.0,2022-03-07 19:30:00,2716.0,0.0,,,,,,2716.0,0.0
2022-03-07 20:00:00+09:00,0.0,0.0,2022-03-07 20:00:00,2759.0,0.0,,,,,,2759.0,0.0
2022-03-07 20:30:00+09:00,0.0,0.0,2022-03-07 20:30:00,2688.0,0.0,,,,,,2688.0,0.0
2022-03-07 21:00:00+09:00,0.0,0.0,2022-03-07 21:00:00,2611.0,0.0,,,,,,2611.0,0.0
2022-03-07 21:30:00+09:00,0.0,0.0,2022-03-07 21:30:00,2616.0,0.0,,,,,,2616.0,0.0
2022-03-07 22:00:00+09:00,0.0,0.0,2022-03-07 22:00:00,2637.0,0.0,,,,,,2637.0,0.0
2022-03-07 22:30:00+09:00,0.0,0.0,2022-03-07 22:30:00,2618.0,0.0,,,,,,2618.0,0.0
2022-03-07 23:00:00+09:00,0.0,0.0,2022-03-07 23:00:00,2635.0,0.0,,,,,,2635.0,0.0
2022-03-07 23:30:00+09:00,0.0,0.0,2022-03-07 23:30:00,2638.0,0.0,,,,,,2638.0,0.0
2022-03-08 00:00:00+09:00,0.0,0.0,2022-03-08 00:00:00,2723.0,0.0,,,,,,2723.0,0.0
2022-03-08 00:30:00+09:00,0.0,0.0,2022-03-08 00:30:00,2680.0,0.0,,,,,,2680.0,0.0
2022-03-08 01:00:00+09:00,0.0,0.0,2022-03-08 01:00:00,2673.0,0.0,,,,,,2673.0,0.0
2022-03-08 01:30:00+09:00,0.0,0.0,2022-03-08 01:30:00,2671.0,0.0,,,,,,2671.0,0.0
2022-03-08 02:00:00+09:00,0.0,0.0,2022-03-08 02:00:00,2652.0,0.0,,,,,,2652.0,0.0
2022-03-08 02:30:00+09:00,0.0,0.0,2022-03-08 02:30:00,2629.0,0.0,,,,,,2629.0,0.0
2022-03-08 03:00:00+09:00,0.0,0.0,2022-03-08 03:00:00,2638.0,0.0,,,,,,2638.0,0.0
2022-03-08 03:30:00+09:00,0.0,0.0,2022-03-08 03:30:00,2613.0,0.0,,,,,,2613.0,0.0
2022-03-08 04:00:00+09:00,0.0,0.0,2022-03-08 04:00:00,2638.0,0.0,,,,,,2638.0,0.0
2022-03-08 04:30:00+09:00,0.0,0.0,2022-03-08 04:30:00,2621.0,0.0,,,,,,2621.0,0.0
2022-03-08 05:00:00+09:00,0.0,0.0,2022-03-08 05:00:00,2698.0,0.0,,,,,,2698.0,0.0
2022-03-08 05:30:00+09:00,0.0,0.0,2022-03-08 05:30:00,2633.0,0.0,,,,,,2633.0,0.0
2022-03-08 06:00:00+09:00,100.0,0.0,2022-03-08 06:00:00,3756.0,0.0,,,,,,3756.0,100.0
2022-03-08 06:30:00+09:00,1300.0,4780.0,2022-03-08 06:30:00,3227.0,389.0,,,,,,3227.0,6080.0
2022-03-08 07:00:00+09:00,4040.0,16370.0,2022-03-08 07:00:00,0.0,8791.0,,,,,,0.0,20410.0
2022-03-08 07:30:00+09:00,7390.0,30580.0,2022-03-08 07:30:00,0.0,25705.0,,,,,,0.0,37970.0
2022-03-08 08:00:00+09:00,10870.0,44540.0,2022-03-08 08:00:00,0.0,42778.0,,,,,,0.0,55410.0
2022-03-08 08:30:00+09:00,14390.0,58080.0,2022-03-08 08:30:00,0.0,50232.0,,,,,,0.0,72470.0
2022-03-08 09:00:00+09:00,17090.0,68560.0,2022-03-08 09:00:00,0.0,17693.0,,,,,,0.0,85650.0
2022-03-08 09:30:00+09:00,19320.0,77060.0,2022-03-08 09:30:00,0.0,45107.0,,,,,,0.0,96380.0
2022-03-08 10:00:00+09:00,21380.0,84860.0,2022-03-08 10:00:00,0.0,59973.0,,,,,,0.0,106240.0
2022-03-08 10:30:00+09:00,21000.0,82230.0,2022-03-08 10:30:00,0.0,58823.0,,,,,,0.0,103230.0
2022-03-08 11:00:00+09:00,23670.0,93200.0,2022-03-08 11:00:00,0.0,72718.0,,,,,,0.0,116870.0
2022-03-08 11:30:00+09:00,20470.0,80280.0,2022-03-08 11:30:00,0.0,58353.0,,,,,,0.0,100750.0
2022-03-08 12:00:00+09:00,22120.0,86450.0,2022-03-08 12:00:00,0.0,67038.0,,,,,,0.0,108570.0
2022-03-08 12:30:00+09:00,23110.0,90350.0,2022-03-08 12:30:00,0.0,73104.0,,,,,,0.0,113460.0
2022-03-08 13:00:00+09:00,23700.0,92450.0,2022-03-08 13:00:00,0.0,78032.0,,,,,,0.0,116150.0
2022-03-08 13:30:00+09:00,22930.0,88800.0,2022-03-08 13:30:00,0.0,72755.0,,,,,,0.0,111730.0
2022-03-08 14:00:00+09:00,21250.0,80580.0,2022-03-08 14:00:00,0.0,64806.0,,,,,,0.0,101830.0
2022-03-08 14:30:00+09:00,19210.0,72380.0,2022-03-08 14:30:00,0.0,54555.0,,,,,,0.0,91590.0
2022-03-08 15:00:00+09:00,16310.0,60160.0,2022-03-08 15:00:00,0.0,41393.0,,,,,,0.0,76470.0
2022-03-08 15:30:00+09:00,12900.0,46830.0,2022-03-08 15:30:00,0.0,23370.0,,,,,,0.0,59730.0
2022-03-08 16:00:00+09:00,9340.0,32830.0,2022-03-08 16:00:00,1722.0,5719.0,,,,,,1722.0,42170.0
2022-03-08 16:30:00+09:00,5390.0,17600.0,2022-03-08 16:30:00,14857.0,0.0,,,,,,14857.0,22990.0
2022-03-08 17:00:00+09:00,2400.0,6630.0,2022-03-08 17:00:00,31020.0,0.0,,,,,,31020.0,9030.0
2022-03-08 17:30:00+09:00,410.0,560.0,2022-03-08 17:30:00,43831.0,0.0,,,,,,43831.0,970.0
2022-03-08 18:00:00+09:00,0.0,0.0,2022-03-08 18:00:00,44110.0,0.0,,,,,,44110.0,0.0
2022-03-08 18:30:00+09:00,0.0,0.0,2022-03-08 18:30:00,46411.0,0.0,,,,,,46411.0,0.0
2022-03-08 19:00:00+09:00,0.0,0.0,2022-03-08 19:00:00,22382.0,0.0,,,,,,22382.0,0.0
2022-03-08 19:30:00+09:00,0.0,0.0,2022-03-08 19:30:00,3206.0,0.0,,,,,,3206.0,0.0
2022-03-08 20:00:00+09:00,0.0,0.0,2022-03-08 20:00:00,2682.0,0.0,,,,,,2682.0,0.0
2022-03-08 20:30:00+09:00,0.0,0.0,2022-03-08 20:30:00,2632.0,0.0,,,,,,2632.0,0.0
2022-03-08 21:00:00+09:00,0.0,0.0,2022-03-08 21:00:00,2648.0,0.0,,,,,,2648.0,0.0
2022-03-08 21:30:00+09:00,0.0,0.0,2022-03-08 21:30:00,2647.0,0.0,,,,,,2647.0,0.0
2022-03-08 22:00:00+09:00,0.0,0.0,2022-03-08 22:00:00,2652.0,0.0,,,,,,2652.0,0.0
2022-03-08 22:30:00+09:00,0.0,0.0,2022-03-08 22:30:00,2711.0,0.0,,,,,,2711.0,0.0
2022-03-08 23:00:00+09:00,0.0,0.0,2022-03-08 23:00:00,2698.0,0.0,,,,,,2698.0,0.0
2022-03-08 23:30:00+09:00,0.0,0.0,2022-03-08 23:30:00,2647.0,0.0,,,,,,2647.0,0.0
2022-03-09 00:00:00+09:00,0.0,0.0,2022-03-09 00:00:00,2729.0,0.0,,,,,,2729.0,0.0
2022-03-09 00:30:00+09:00,0.0,0.0,2022-03-09 00:30:00,2711.0,0.0,,,,,,2711.0,0.0
2022-03-09 01:00:00+09:00,0.0,0.0,2022-03-09 01:00:00,2725.0,0.0,,,,,,2725.0,0.0
2022-03-09 01:30:00+09:00,0.0,0.0,2022-03-09 01:30:00,2687.0,0.0,,,,,,2687.0,0.0
2022-03-09 02:00:00+09:00,0.0,0.0,2022-03-09 02:00:00,2675.0,0.0,,,,,,2675.0,0.0
2022-03-09 02:30:00+09:00,0.0,0.0,2022-03-09 02:30:00,2661.0,0.0,,,,,,2661.0,0.0
2022-03-09 03:00:00+09:00,0.0,0.0,2022-03-09 03:00:00,2636.0,0.0,,,,,,2636.0,0.0
2022-03-09 03:30:00+09:00,0.0,0.0,2022-03-09 03:30:00,2194.0,0.0,,,,,,2194.0,0.0
2022-03-09 04:00:00+09:00,0.0,0.0,2022-03-09 04:00:00,2639.0,0.0,,,,,,2639.0,0.0
2022-03-09 04:30:00+09:00,0.0,0.0,2022-03-09 04:30:00,2618.0,0.0,,,,,,2618.0,0.0
2022-03-09 05:00:00+09:00,0.0,0.0,2022-03-09 05:00:00,2715.0,0.0,,,,,,2715.0,0.0
2022-03-09 05:30:00+09:00,0.0,0.0,2022-03-09 05:30:00,2672.0,0.0,,,,,,2672.0,0.0
2022-03-09 06:00:00+09:00,130.0,0.0,2022-03-09 06:00:00,2781.0,0.0,,,,,,2781.0,130.0
2022-03-09 06:30:00+09:00,1300.0,5280.0,2022-03-09 06:30:00,4870.0,0.0,,,,,,4870.0,6580.0
2022-03-09 07:00:00+09:00,4520.0,18120.0,2022-03-09 07:00:00,128.0,10711.0,,,,,,128.0,22640.0
2022-03-09 07:30:00+09:00,6850.0,27250.0,2022-03-09 07:30:00,0.0,21940.0,,,,,,0.0,34100.0
2022-03-09 08:00:00+09:00,10350.0,41220.0,2022-03-09 08:00:00,0.0,39162.0,,,,,,0.0,51570.0
2022-03-09 08:30:00+09:00,15800.0,63300.0,2022-03-09 08:30:00,0.0,63888.0,,,,,,0.0,79100.0
2022-03-09 09:00:00+09:00,17070.0,67870.0,2022-03-09 09:00:00,20.0,19715.0,,,,,,20.0,84940.0
2022-03-09 09:30:00+09:00,15660.0,61760.0,2022-03-09 09:30:00,0.0,28068.0,,,,,,0.0,77420.0
2022-03-09 10:00:00+09:00,13790.0,53610.0,2022-03-09 10:00:00,0.0,22963.0,,,,,,0.0,67400.0
2022-03-09 10:30:00+09:00,13310.0,51570.0,2022-03-09 10:30:00,0.0,22696.0,,,,,,0.0,64880.0
2022-03-09 11:00:00+09:00,13150.0,51010.0,2022-03-09 11:00:00,0.0,21431.0,,,,,,0.0,64160.0
2022-03-09 11:30:00+09:00,15980.0,62260.0,2022-03-09 11:30:00,0.0,37368.0,,,,,,0.0,78240.0
2022-03-09 12:00:00+09:00,17600.0,67690.0,2022-03-09 12:00:00,0.0,44721.0,,,,,,0.0,85290.0
2022-03-09 12:30:00+09:00,13480.0,52180.0,2022-03-09 12:30:00,0.0,26149.0,,,,,,0.0,65660.0
2022-03-09 13:00:00+09:00,13100.0,50590.0,2022-03-09 13:00:00,0.0,24092.0,,,,,,0.0,63690.0
2022-03-09 13:30:00+09:00,11590.0,44400.0,2022-03-09 13:30:00,0.0,17922.0,,,,,,0.0,55990.0
2022-03-09 14:00:00+09:00,13040.0,49790.0,2022-03-09 14:00:00,0.0,24250.0,,,,,,0.0,62830.0
2022-03-09 14:30:00+09:00,14770.0,55740.0,2022-03-09 14:30:00,548.0,32795.0,,,,,,548.0,70510.0
2022-03-09 15:00:00+09:00,11160.0,41540.0,2022-03-09 15:00:00,190.0,15764.0,,,,,,190.0,52700.0
2022-03-09 15:30:00+09:00,14200.0,52390.0,2022-03-09 15:30:00,0.0,28745.0,,,,,,0.0,66590.0
2022-03-09 16:00:00+09:00,9560.0,33900.0,2022-03-09 16:00:00,752.0,7346.0,,,,,,752.0,43460.0
2022-03-09 16:30:00+09:00,5670.0,18680.0,2022-03-09 16:30:00,13371.0,0.0,,,,,,13371.0,24350.0
2022-03-09 17:00:00+09:00,2440.0,6720.0,2022-03-09 17:00:00,29789.0,0.0,,,,,,29789.0,9160.0
2022-03-09 17:30:00+09:00,400.0,560.0,2022-03-09 17:30:00,38556.0,0.0,,,,,,38556.0,960.0
2022-03-09 18:00:00+09:00,0.0,0.0,2022-03-09 18:00:00,45711.0,0.0,,,,,,45711.0,0.0
2022-03-09 18:30:00+09:00,0.0,0.0,2022-03-09 18:30:00,44500.0,0.0,,,,,,44500.0,0.0
2022-03-09 19:00:00+09:00,0.0,0.0,2022-03-09 19:00:00,15103.0,0.0,,,,,,15103.0,0.0
2022-03-09 19:30:00+09:00,0.0,0.0,2022-03-09 19:30:00,2618.0,0.0,,,,,,2618.0,0.0
2022-03-09 20:00:00+09:00,0.0,0.0,2022-03-09 20:00:00,2610.0,0.0,,,,,,2610.0,0.0
2022-03-09 20:30:00+09:00,0.0,0.0,2022-03-09 20:30:00,2585.0,0.0,,,,,,2585.0,0.0
2022-03-09 21:00:00+09:00,0.0,0.0,2022-03-09 21:00:00,2739.0,0.0,,,,,,2739.0,0.0
2022-03-09 21:30:00+09:00,0.0,0.0,2022-03-09 21:30:00,2754.0,0.0,,,,,,2754.0,0.0
2022-03-09 22:00:00+09:00,0.0,0.0,2022-03-09 22:00:00,2226.0,0.0,,,,,,2226.0,0.0
2022-03-09 22:30:00+09:00,0.0,0.0,2022-03-09 22:30:00,2610.0,0.0,,,,,,2610.0,0.0
2022-03-09 23:00:00+09:00,0.0,0.0,2022-03-09 23:00:00,2616.0,0.0,,,,,,2616.0,0.0
2022-03-09 23:30:00+09:00,0.0,0.0,2022-03-09 23:30:00,2628.0,0.0,,,,,,2628.0,0.0
2022-03-10 00:00:00+09:00,0.0,0.0,2022-03-10 00:00:00,2664.0,0.0,,,,,,2664.0,0.0
2022-03-10 00:30:00+09:00,0.0,0.0,2022-03-10 00:30:00,2692.0,0.0,,,,,,2692.0,0.0
2022-03-10 01:00:00+09:00,0.0,0.0,2022-03-10 01:00:00,2703.0,0.0,,,,,,2703.0,0.0
2022-03-10 01:30:00+09:00,0.0,0.0,2022-03-10 01:30:00,2597.0,0.0,,,,,,2597.0,0.0
2022-03-10 02:00:00+09:00,0.0,0.0,2022-03-10 02:00:00,2648.0,0.0,,,,,,2648.0,0.0
2022-03-10 02:30:00+09:00,0.0,0.0,2022-03-10 02:30:00,2669.0,0.0,,,,,,2669.0,0.0
2022-03-10 03:00:00+09:00,0.0,0.0,2022-03-10 03:00:00,2657.0,0.0,,,,,,2657.0,0.0
2022-03-10 03:30:00+09:00,0.0,0.0,2022-03-10 03:30:00,2663.0,0.0,,,,,,2663.0,0.0
2022-03-10 04:00:00+09:00,0.0,0.0,2022-03-10 04:00:00,2643.0,0.0,,,,,,2643.0,0.0
2022-03-10 04:30:00+09:00,0.0,0.0,2022-03-10 04:30:00,2626.0,0.0,,,,,,2626.0,0.0
2022-03-10 05:00:00+09:00,0.0,0.0,2022-03-10 05:00:00,2618.0,0.0,,,,,,2618.0,0.0
2022-03-10 05:30:00+09:00,0.0,0.0,2022-03-10 05:30:00,2609.0,0.0,,,,,,2609.0,0.0
2022-03-10 06:00:00+09:00,160.0,50.0,2022-03-10 06:00:00,3890.0,0.0,,,,,,3890.0,210.0
2022-03-10 06:30:00+09:00,1650.0,7160.0,2022-03-10 06:30:00,3704.0,1113.0,,,,,,3704.0,8810.0
2022-03-10 07:00:00+09:00,4820.0,19300.0,2022-03-10 07:00:00,0.0,12499.0,,,,,,0.0,24120.0
