,30001（Wh）,30011（Wh）,30021（Wh）,30031（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,cloud(%),solar(W/m2),telop_code,telop_name
2022-09-29 03:00:00+09:00,0,0,0,0,29/9/2022 3:00,2069,0,32,0,21,薄曇
2022-09-29 03:30:00+09:00,0,0,0,0,29/9/2022 3:30,2086,0,23,0,21,薄曇
2022-09-29 04:00:00+09:00,0,0,0,0,29/9/2022 4:00,2142,0,64,0,10,晴れ
2022-09-29 04:30:00+09:00,0,0,0,0,29/9/2022 4:30,2055,0,33,0,10,晴れ
2022-09-29 05:00:00+09:00,0,0,0,0,29/9/2022 5:00,2097,0,67,0,10,晴れ
2022-09-29 05:30:00+09:00,0,0,0,0,29/9/2022 5:30,2155,0,48,0,10,晴れ
2022-09-29 06:00:00+09:00,690,670,660,610,29/9/2022 6:00,829,1321,35,315.79,10,晴れ
2022-09-29 06:30:00+09:00,2680,2530,2520,2360,29/9/2022 6:30,0,4717,37,1337.81,10,晴れ
2022-09-29 07:00:00+09:00,5410,5060,5000,4790,29/9/2022 7:00,0,11139,53,2384.59,10,晴れ
2022-09-29 07:30:00+09:00,6860,6240,6210,6000,29/9/2022 7:30,0,12951,12,3013.04,21,薄曇
2022-09-29 08:00:00+09:00,11490,10430,10090,9780,29/9/2022 8:00,0,28620,10,3921.36,21,薄曇
2022-09-29 08:30:00+09:00,18560,16820,16720,15920,29/9/2022 8:30,0,49516,6,4503.53,21,薄曇
2022-09-29 09:00:00+09:00,17690,15990,15840,15090,29/9/2022 9:00,0,41981,9,4943.91,21,薄曇
2022-09-29 09:30:00+09:00,18140,16420,16300,15640,29/9/2022 9:30,0,43946,19,5687.44,21,薄曇
2022-09-29 10:00:00+09:00,27650,24970,24630,23220,29/9/2022 10:00,0,76654,22,6366.55,21,薄曇
2022-09-29 10:30:00+09:00,27350,24670,24370,23810,29/9/2022 10:30,0,76073,26,6557.86,21,薄曇
2022-09-29 11:00:00+09:00,23640,21310,20980,20370,29/9/2022 11:00,0,62126,30,6628.36,21,薄曇
2022-09-29 11:30:00+09:00,29380,26390,25260,24120,29/9/2022 11:30,0,80667,31,6733.29,21,薄曇
2022-09-29 12:00:00+09:00,24740,22360,21900,19900,29/9/2022 12:00,0,64812,26,6720.81,21,薄曇
2022-09-29 12:30:00+09:00,24720,22230,21120,19060,29/9/2022 12:30,0,63177,25,6969.07,21,薄曇
2022-09-29 13:00:00+09:00,21140,19360,19250,18730,29/9/2022 13:00,0,54780,28,7081.12,10,晴れ
2022-09-29 13:30:00+09:00,17730,16090,15910,15190,29/9/2022 13:30,0,39546,46,6649.23,21,薄曇
2022-09-29 14:00:00+09:00,16700,15100,14670,13210,29/9/2022 14:00,394,21039,43,6101.62,21,薄曇
2022-09-29 14:30:00+09:00,13670,12420,12330,11640,29/9/2022 14:30,2346,13190,39,5495.09,21,薄曇
2022-09-29 15:00:00+09:00,10290,9340,9220,8650,29/9/2022 15:00,6756,5862,35,4788.69,21,薄曇
2022-09-29 15:30:00+09:00,6020,5480,5290,4920,29/9/2022 15:30,16399,0,39,4038.49,10,晴れ
2022-09-29 16:00:00+09:00,2690,2450,2450,2250,29/9/2022 16:00,29367,0,42,3190.52,10,晴れ
2022-09-29 16:30:00+09:00,1680,1550,1540,1490,29/9/2022 16:30,32792,0,43,2290.04,10,晴れ
2022-09-29 17:00:00+09:00,70,70,60,50,29/9/2022 17:00,27471,0,43,1302.11,10,晴れ
2022-09-29 17:30:00+09:00,0,0,0,0,29/9/2022 17:30,27223,0,36,211.04,21,薄曇
2022-09-29 18:00:00+09:00,0,0,0,0,29/9/2022 18:00,26355,0,28,0,21,薄曇
2022-09-29 18:30:00+09:00,0,0,0,0,29/9/2022 18:30,25209,0,22,0,21,薄曇
2022-09-29 19:00:00+09:00,0,0,0,0,29/9/2022 19:00,9573,0,16,0,10,晴れ
2022-09-29 19:30:00+09:00,0,0,0,0,29/9/2022 19:30,2128,0,16,0,10,晴れ
2022-09-29 20:00:00+09:00,0,0,0,0,29/9/2022 20:00,2069,0,16,0,10,晴れ
2022-09-29 20:30:00+09:00,0,0,0,0,29/9/2022 20:30,2083,0,13,0,10,晴れ
2022-09-29 21:00:00+09:00,0,0,0,0,29/9/2022 21:00,2062,0,11,0,10,晴れ
2022-09-29 21:30:00+09:00,0,0,0,0,29/9/2022 21:30,2158,0,12,0,10,晴れ
2022-09-29 22:00:00+09:00,0,0,0,0,29/9/2022 22:00,2055,0,12,0,10,晴れ
2022-09-29 22:30:00+09:00,0,0,0,0,29/9/2022 22:30,2096,0,14,0,10,晴れ
2022-09-29 23:00:00+09:00,0,0,0,0,29/9/2022 23:00,2123,0,16,0,10,晴れ
2022-09-29 23:30:00+09:00,0,0,0,0,29/9/2022 23:30,2068,0,17,0,21,薄曇
2022-09-30 00:00:00+09:00,0,0,0,0,30/9/2022 0:00,2025,0,11,0,21,薄曇
2022-09-30 00:30:00+09:00,0,0,0,0,30/9/2022 0:30,2115,0,17,0,10,晴れ
2022-09-30 01:00:00+09:00,0,0,0,0,30/9/2022 1:00,2225,0,15,0,10,晴れ
2022-09-30 01:30:00+09:00,0,0,0,0,30/9/2022 1:30,2110,0,1,0,21,薄曇
2022-09-30 02:00:00+09:00,0,0,0,0,30/9/2022 2:00,2143,0,1,0,10,晴れ
2022-09-30 02:30:00+09:00,0,0,0,0,30/9/2022 2:30,2028,0,2,0,10,晴れ
2022-09-30 03:00:00+09:00,0,0,0,0,30/9/2022 3:00,2224,0,4,0,10,晴れ
2022-09-30 03:30:00+09:00,0,0,0,0,30/9/2022 3:30,2074,0,4,0,10,晴れ
2022-09-30 04:00:00+09:00,0,0,0,0,30/9/2022 4:00,2081,0,2,0,10,晴れ
2022-09-30 04:30:00+09:00,0,0,0,0,30/9/2022 4:30,2163,0,0,0,10,晴れ
2022-09-30 05:00:00+09:00,0,0,0,0,30/9/2022 5:00,2120,0,0,0,10,晴れ
2022-09-30 05:30:00+09:00,0,0,0,0,30/9/2022 5:30,2033,0,0,0,10,晴れ
2022-09-30 06:00:00+09:00,840,830,830,780,30/9/2022 6:00,600,1651,0,354.26,10,晴れ
2022-09-30 06:30:00+09:00,3780,3650,3690,3380,30/9/2022 6:30,0,11830,5,1579.37,10,晴れ
2022-09-30 07:00:00+09:00,8130,7400,7450,7110,30/9/2022 7:00,0,22641,0,2771.72,10,晴れ
2022-09-30 07:30:00+09:00,12720,11460,11460,10900,30/9/2022 7:30,0,31932,0,3794.5,10,晴れ
2022-09-30 08:00:00+09:00,17150,15470,15490,14950,30/9/2022 8:00,0,46948,0,4864.15,10,晴れ
2022-09-30 08:30:00+09:00,21040,18980,18980,18320,30/9/2022 8:30,0,53240,0,5859.15,10,晴れ
2022-09-30 09:00:00+09:00,23900,21510,21490,20520,30/9/2022 9:00,0,57417,0,6760.83,10,晴れ
2022-09-30 09:30:00+09:00,26240,23610,23590,22790,30/9/2022 9:30,0,63859,0,7539.17,10,晴れ
2022-09-30 10:00:00+09:00,28450,25550,25380,23530,30/9/2022 10:00,0,67377,0,8177.11,10,晴れ
2022-09-30 10:30:00+09:00,29980,26880,26770,25400,30/9/2022 10:30,0,71416,0,8579.4,10,晴れ
2022-09-30 11:00:00+09:00,30950,27820,27680,26110,30/9/2022 11:00,0,71715,0,8809.65,10,晴れ
2022-09-30 11:30:00+09:00,31380,28170,27890,26580,30/9/2022 11:30,0,71923,0,8996.97,10,晴れ
2022-09-30 12:00:00+09:00,30660,27560,27310,24930,30/9/2022 12:00,0,68880,0,9025.27,10,晴れ
2022-09-30 12:30:00+09:00,29880,27000,26640,25460,30/9/2022 12:30,0,61243,0,8884.72,10,晴れ
2022-09-30 13:00:00+09:00,29110,26120,25660,24600,30/9/2022 13:00,0,61086,0,8584.82,10,晴れ
2022-09-30 13:30:00+09:00,26580,23840,23740,22280,30/9/2022 13:30,0,47680,2,8010.64,10,晴れ
2022-09-30 14:00:00+09:00,19450,16700,16260,14910,30/9/2022 14:00,4954,27155,0,7306.54,10,晴れ
2022-09-30 14:30:00+09:00,19830,17820,17810,16680,30/9/2022 14:30,0,27289,0,6653.49,10,晴れ
2022-09-30 15:00:00+09:00,16620,14910,14710,14110,30/9/2022 15:00,233,16314,0,5846.05,10,晴れ
2022-09-30 15:30:00+09:00,12450,11250,11210,10870,30/9/2022 15:30,1654,5091,1,4859.07,10,晴れ
2022-09-30 16:00:00+09:00,7950,7190,7160,6680,30/9/2022 16:00,12661,401,2,3783.22,10,晴れ
2022-09-30 16:30:00+09:00,2730,2440,2450,2330,30/9/2022 16:30,30170,0,4,2636.91,10,晴れ
2022-09-30 17:00:00+09:00,300,290,280,260,30/9/2022 17:00,37260,0,6,1439.74,10,晴れ
2022-09-30 17:30:00+09:00,0,0,0,0,30/9/2022 17:30,40050,0,7,212.12,10,晴れ
2022-09-30 18:00:00+09:00,0,0,0,0,30/9/2022 18:00,36188,0,7,0,10,晴れ
2022-09-30 18:30:00+09:00,0,0,0,0,30/9/2022 18:30,31228,0,9,0,10,晴れ
2022-09-30 19:00:00+09:00,0,0,0,0,30/9/2022 19:00,11567,0,10,0,10,晴れ
2022-09-30 19:30:00+09:00,0,0,0,0,30/9/2022 19:30,2086,0,14,0,10,晴れ
2022-09-30 20:00:00+09:00,0,0,0,0,30/9/2022 20:00,2141,0,19,0,10,晴れ
2022-09-30 20:30:00+09:00,0,0,0,0,30/9/2022 20:30,2073,0,17,0,10,晴れ
2022-09-30 21:00:00+09:00,0,0,0,0,30/9/2022 21:00,2107,0,15,0,10,晴れ
2022-09-30 21:30:00+09:00,0,0,0,0,30/9/2022 21:30,2136,0,14,0,10,晴れ
2022-09-30 22:00:00+09:00,0,0,0,0,30/9/2022 22:00,2064,0,14,0,10,晴れ
2022-09-30 22:30:00+09:00,0,0,0,0,30/9/2022 22:30,2109,0,17,0,10,晴れ
2022-09-30 23:00:00+09:00,0,0,0,0,30/9/2022 23:00,2096,0,20,0,10,晴れ
2022-09-30 23:30:00+09:00,0,0,0,0,30/9/2022 23:30,2142,0,19,0,10,晴れ
2022-10-01 00:00:00+09:00,0,0,0,0,1/10/2022 0:00,2112,0,19,0,21,薄曇
2022-10-01 00:30:00+09:00,0,0,0,0,1/10/2022 0:30,2065,0,38,0,21,薄曇
2022-10-01 01:00:00+09:00,0,0,0,0,1/10/2022 1:00,2127,0,43,0,21,薄曇
2022-10-01 01:30:00+09:00,0,0,0,0,1/10/2022 1:30,2195,0,32,0,21,薄曇
2022-10-01 02:00:00+09:00,0,0,0,0,1/10/2022 2:00,2163,0,35,0,10,晴れ
2022-10-01 02:30:00+09:00,0,0,0,0,1/10/2022 2:30,2155,0,20,0,10,晴れ
2022-10-01 03:00:00+09:00,0,0,0,0,1/10/2022 3:00,2052,0,15,0,10,晴れ
2022-10-01 03:30:00+09:00,0,0,0,0,1/10/2022 3:30,2107,0,8,0,10,晴れ
2022-10-01 04:00:00+09:00,0,0,0,0,1/10/2022 4:00,2116,0,2,0,10,晴れ
2022-10-01 04:30:00+09:00,0,0,0,0,1/10/2022 4:30,2029,0,2,0,10,晴れ
2022-10-01 05:00:00+09:00,0,0,0,0,1/10/2022 5:00,2152,0,3,0,10,晴れ
2022-10-01 05:30:00+09:00,0,0,0,0,1/10/2022 5:30,2074,0,2,0,10,晴れ
2022-10-01 06:00:00+09:00,750,740,750,690,1/10/2022 6:00,634,1366,0,322.44,10,晴れ
2022-10-01 06:30:00+09:00,3640,3490,3530,3320,1/10/2022 6:30,0,9283,0,1547.58,10,晴れ
2022-10-01 07:00:00+09:00,8180,7470,7570,7250,1/10/2022 7:00,0,20091,0,2739.72,10,晴れ
2022-10-01 07:30:00+09:00,12970,11640,11730,10830,1/10/2022 7:30,0,27906,0,3520.8,10,晴れ
2022-10-01 08:00:00+09:00,17210,15440,15540,14950,1/10/2022 8:00,0,42426,0,4575.05,10,晴れ
2022-10-01 08:30:00+09:00,21010,18870,18950,18170,1/10/2022 8:30,0,51176,0,5586.2,10,晴れ
2022-10-01 09:00:00+09:00,24170,21640,21720,20580,1/10/2022 9:00,0,57013,0,6531.4,10,晴れ
2022-10-01 09:30:00+09:00,26790,23950,24020,22760,1/10/2022 9:30,0,64236,0,7234.93,10,晴れ
2022-10-01 10:00:00+09:00,28580,25520,25570,24760,1/10/2022 10:00,0,66688,0,7806.08,10,晴れ
2022-10-01 10:30:00+09:00,30010,26790,26800,25960,1/10/2022 10:30,0,69180,0,8267.97,10,晴れ
2022-10-01 11:00:00+09:00,30690,27430,26630,23990,1/10/2022 11:00,0,61829,0,8583.74,10,晴れ
2022-10-01 11:30:00+09:00,30740,27550,27520,26530,1/10/2022 11:30,0,62202,0,8545.15,10,晴れ
2022-10-01 12:00:00+09:00,30900,27670,27350,25410,1/10/2022 12:00,0,57976,0,8354.1,10,晴れ
2022-10-01 12:30:00+09:00,30360,27100,27110,26010,1/10/2022 12:30,0,51821,0,8159.95,10,晴れ
2022-10-01 13:00:00+09:00,29160,26010,25720,24330,1/10/2022 13:00,0,51184,0,7821.38,10,晴れ
2022-10-01 13:30:00+09:00,27010,24090,24140,22450,1/10/2022 13:30,0,44194,8,7421.4,10,晴れ
2022-10-01 14:00:00+09:00,24330,21710,21760,20160,1/10/2022 14:00,0,35624,10,6882.46,10,晴れ
2022-10-01 14:30:00+09:00,20830,18590,18560,17350,1/10/2022 14:30,62,25025,11,6243.93,10,晴れ
2022-10-01 15:00:00+09:00,17120,15300,15270,14710,1/10/2022 15:00,168,13002,12,5476.48,10,晴れ
2022-10-01 15:30:00+09:00,12690,11410,11440,11100,1/10/2022 15:30,2522,2260,9,4562.99,10,晴れ
2022-10-01 16:00:00+09:00,7810,7040,7080,6750,1/10/2022 16:00,16076,0,6,3555.98,10,晴れ
2022-10-01 16:30:00+09:00,2390,2140,2150,2040,1/10/2022 16:30,33453,0,5,2517.1,10,晴れ
2022-10-01 17:00:00+09:00,230,220,220,200,1/10/2022 17:00,41697,0,3,1378.39,10,晴れ
2022-10-01 17:30:00+09:00,0,0,0,0,1/10/2022 17:30,39619,0,3,152.87,10,晴れ
2022-10-01 18:00:00+09:00,0,0,0,0,1/10/2022 18:00,28947,0,3,0,10,晴れ
2022-10-01 18:30:00+09:00,0,0,0,0,1/10/2022 18:30,24632,0,5,0,10,晴れ
2022-10-01 19:00:00+09:00,0,0,0,0,1/10/2022 19:00,7523,0,8,0,10,晴れ
2022-10-01 19:30:00+09:00,0,0,0,0,1/10/2022 19:30,2050,0,7,0,10,晴れ
2022-10-01 20:00:00+09:00,0,0,0,0,1/10/2022 20:00,2155,0,6,0,10,晴れ
2022-10-01 20:30:00+09:00,0,0,0,0,1/10/2022 20:30,2047,0,4,0,10,晴れ
2022-10-01 21:00:00+09:00,0,0,0,0,1/10/2022 21:00,2052,0,2,0,10,晴れ
2022-10-01 21:30:00+09:00,0,0,0,0,1/10/2022 21:30,2059,0,2,0,10,晴れ
2022-10-01 22:00:00+09:00,0,0,0,0,1/10/2022 22:00,2100,0,1,0,10,晴れ
2022-10-01 22:30:00+09:00,0,0,0,0,1/10/2022 22:30,2082,0,2,0,10,晴れ
2022-10-01 23:00:00+09:00,0,0,0,0,1/10/2022 23:00,2024,0,2,0,10,晴れ
2022-10-01 23:30:00+09:00,0,0,0,0,1/10/2022 23:30,2156,0,2,0,10,晴れ
2022-10-02 00:00:00+09:00,0,0,0,0,2/10/2022 0:00,2268,0,2,0,10,晴れ
2022-10-02 00:30:00+09:00,0,0,0,0,2/10/2022 0:30,2069,0,1,0,10,晴れ
2022-10-02 01:00:00+09:00,0,0,0,0,2/10/2022 1:00,2164,0,2,0,10,晴れ
2022-10-02 01:30:00+09:00,0,0,0,0,2/10/2022 1:30,2099,0,0,0,10,晴れ
2022-10-02 02:00:00+09:00,0,0,0,0,2/10/2022 2:00,2083,0,0,0,10,晴れ
2022-10-02 02:30:00+09:00,0,0,0,0,2/10/2022 2:30,2113,0,0,0,10,晴れ
2022-10-02 03:00:00+09:00,0,0,0,0,2/10/2022 3:00,2057,0,43,0,10,晴れ
2022-10-02 03:30:00+09:00,0,0,0,0,2/10/2022 3:30,2151,0,0,0,10,晴れ
2022-10-02 04:00:00+09:00,0,0,0,0,2/10/2022 4:00,2108,0,4,0,10,晴れ
2022-10-02 04:30:00+09:00,0,0,0,0,2/10/2022 4:30,2036,0,3,0,10,晴れ
2022-10-02 05:00:00+09:00,0,0,0,0,2/10/2022 5:00,2145,0,0,0,10,晴れ
2022-10-02 05:30:00+09:00,0,0,0,0,2/10/2022 5:30,2063,0,3,0,10,晴れ
2022-10-02 06:00:00+09:00,750,720,720,670,2/10/2022 6:00,1037,1587,3,290.36,10,晴れ
2022-10-02 06:30:00+09:00,3260,3030,3030,2860,2/10/2022 6:30,0,6174,1,1515.47,10,晴れ
2022-10-02 07:00:00+09:00,7360,6580,6650,6480,2/10/2022 7:00,0,19540,0,2707.36,10,晴れ
2022-10-02 07:30:00+09:00,12960,11550,11630,10780,2/10/2022 7:30,0,38972,0,3614.85,10,晴れ
2022-10-02 08:00:00+09:00,17100,15290,15350,14450,2/10/2022 8:00,0,54016,0,4645.3,10,晴れ
2022-10-02 08:30:00+09:00,21090,18880,19010,18120,2/10/2022 8:30,0,57087,0,5641.38,10,晴れ
2022-10-02 09:00:00+09:00,23800,21280,21360,20050,2/10/2022 9:00,0,61498,0,6557.43,10,晴れ
2022-10-02 09:30:00+09:00,26420,23590,23560,22590,2/10/2022 9:30,0,64007,0,7281.21,10,晴れ
2022-10-02 10:00:00+09:00,28290,25240,25320,23800,2/10/2022 10:00,0,66751,0,7873.7,10,晴れ
2022-10-02 10:30:00+09:00,29540,26330,25690,23820,2/10/2022 10:30,0,65401,0,8371.78,10,晴れ
2022-10-02 11:00:00+09:00,30350,26990,27080,25180,2/10/2022 11:00,0,65465,0,8724.08,10,晴れ
2022-10-02 11:30:00+09:00,30230,26940,26800,25310,2/10/2022 11:30,0,63792,0,8958.77,10,晴れ
2022-10-02 12:00:00+09:00,30060,26780,26080,24420,2/10/2022 12:00,0,55145,0,9006.52,10,晴れ
2022-10-02 12:30:00+09:00,29190,26000,26070,24590,2/10/2022 12:30,0,48573,0,8832.26,10,晴れ
2022-10-02 13:00:00+09:00,27650,24680,24230,22250,2/10/2022 13:00,0,40391,11,8499.59,10,晴れ
2022-10-02 13:30:00+09:00,25780,23020,23100,21670,2/10/2022 13:30,0,32128,4,8014.18,10,晴れ
2022-10-02 14:00:00+09:00,21620,19270,19350,17950,2/10/2022 14:00,4,17872,4,7384.36,10,晴れ
2022-10-02 14:30:00+09:00,19030,17000,17100,16220,2/10/2022 14:30,106,9550,2,6602.74,10,晴れ
2022-10-02 15:00:00+09:00,15540,13920,13990,13570,2/10/2022 15:00,2801,1829,0,5608.01,10,晴れ
2022-10-02 15:30:00+09:00,12050,10590,10130,9450,2/10/2022 15:30,8513,178,8,4577.85,10,晴れ
2022-10-02 16:00:00+09:00,7490,6730,6730,6450,2/10/2022 16:00,21530,0,16,3489.71,10,晴れ
2022-10-02 16:30:00+09:00,1790,1610,1610,1530,2/10/2022 16:30,34939,0,12,2343.35,10,晴れ
2022-10-02 17:00:00+09:00,240,220,220,190,2/10/2022 17:00,42629,0,9,1200.8,10,晴れ
2022-10-02 17:30:00+09:00,0,0,0,0,2/10/2022 17:30,40167,0,9,81.94,10,晴れ
2022-10-02 18:00:00+09:00,0,0,0,0,2/10/2022 18:00,27952,0,8,0,10,晴れ
2022-10-02 18:30:00+09:00,0,0,0,0,2/10/2022 18:30,25488,0,27,0,10,晴れ
2022-10-02 19:00:00+09:00,0,0,0,0,2/10/2022 19:00,10809,0,45,0,10,晴れ
2022-10-02 19:30:00+09:00,0,0,0,0,2/10/2022 19:30,2138,0,34,0,10,晴れ
2022-10-02 20:00:00+09:00,0,0,0,0,2/10/2022 20:00,2090,0,22,0,10,晴れ
2022-10-02 20:30:00+09:00,0,0,0,0,2/10/2022 20:30,2027,0,40,0,10,晴れ
2022-10-02 21:00:00+09:00,0,0,0,0,2/10/2022 21:00,2124,0,57,0,21,薄曇
2022-10-02 21:30:00+09:00,0,0,0,0,2/10/2022 21:30,2085,0,43,0,10,晴れ
2022-10-02 22:00:00+09:00,0,0,0,0,2/10/2022 22:00,2111,0,29,0,10,晴れ
2022-10-02 22:30:00+09:00,0,0,0,0,2/10/2022 22:30,2087,0,32,0,10,晴れ
2022-10-02 23:00:00+09:00,0,0,0,0,2/10/2022 23:00,2074,0,35,0,10,晴れ
2022-10-02 23:30:00+09:00,0,0,0,0,2/10/2022 23:30,2127,0,37,0,10,晴れ
2022-10-03 00:00:00+09:00,0,0,0,0,3/10/2022 0:00,2088,0,81,0,21,薄曇
2022-10-03 00:30:00+09:00,0,0,0,0,3/10/2022 0:30,2129,0,41,0,22,くもり
2022-10-03 01:00:00+09:00,0,0,0,0,3/10/2022 1:00,2070,0,43,0,22,くもり
2022-10-03 01:30:00+09:00,0,0,0,0,3/10/2022 1:30,2131,0,22,0,22,くもり
2022-10-03 02:00:00+09:00,0,0,0,0,3/10/2022 2:00,2092,0,51,0,22,くもり
2022-10-03 02:30:00+09:00,0,0,0,0,3/10/2022 2:30,2035,0,39,0,22,くもり
2022-10-03 03:00:00+09:00,0,0,0,0,3/10/2022 3:00,2151,0,81,0,22,くもり
2022-10-03 03:30:00+09:00,0,0,0,0,3/10/2022 3:30,2058,0,55,0,22,くもり
2022-10-03 04:00:00+09:00,0,0,0,0,3/10/2022 4:00,2038,0,58,0,22,くもり
2022-10-03 04:30:00+09:00,0,0,0,0,3/10/2022 4:30,2150,0,72,0,22,くもり
2022-10-03 05:00:00+09:00,0,0,0,0,3/10/2022 5:00,2102,0,100,0,21,薄曇
2022-10-03 05:30:00+09:00,0,0,0,0,3/10/2022 5:30,2059,0,52,0,21,薄曇
2022-10-03 06:00:00+09:00,360,340,340,330,3/10/2022 6:00,1725,883,71,69.51,22,くもり
2022-10-03 06:30:00+09:00,3050,2820,2850,2740,3/10/2022 6:30,0,9027,48,399.52,22,くもり
2022-10-03 07:00:00+09:00,3240,2910,2950,2710,3/10/2022 7:00,0,9281,26,1502.24,22,くもり
2022-10-03 07:30:00+09:00,7300,6520,6550,6250,3/10/2022 7:30,0,23450,28,2251.21,22,くもり
2022-10-03 08:00:00+09:00,6900,6170,6240,6040,3/10/2022 8:00,0,17830,36,2714.17,22,くもり
2022-10-03 08:30:00+09:00,19520,17700,17780,17050,3/10/2022 8:30,0,53812,38,2894.71,22,くもり
2022-10-03 09:00:00+09:00,6740,6010,6070,5860,3/10/2022 9:00,9783,7021,49,2927.24,22,くもり
2022-10-03 09:30:00+09:00,8240,7340,7400,7180,3/10/2022 9:30,2926,2005,47,3695.6,22,くもり
2022-10-03 10:00:00+09:00,7740,6910,6890,6560,3/10/2022 10:00,8046,4711,34,4490.16,22,くもり
2022-10-03 10:30:00+09:00,4140,3720,3690,3430,3/10/2022 10:30,16798,0,54,4013.42,22,くもり
2022-10-03 11:00:00+09:00,5280,4760,4810,4590,3/10/2022 11:00,11559,723,67,3350.12,22,くもり
2022-10-03 11:30:00+09:00,12740,11410,11540,10930,3/10/2022 11:30,0,15143,66,3788.92,22,くもり
2022-10-03 12:00:00+09:00,9850,8810,8840,8490,3/10/2022 12:00,249,6013,66,4166.19,22,くもり
2022-10-03 12:30:00+09:00,13520,12080,12190,11860,3/10/2022 12:30,0,17364,96,4194.13,22,くもり
2022-10-03 13:00:00+09:00,20630,18490,18070,17050,3/10/2022 13:00,0,40458,75,4132.77,22,くもり
2022-10-03 13:30:00+09:00,20840,18760,18760,18070,3/10/2022 13:30,5,37939,55,4035.91,22,くもり
2022-10-03 14:00:00+09:00,12170,10830,10790,10200,3/10/2022 14:00,848,9365,54,3844.04,22,くもり
2022-10-03 14:30:00+09:00,9780,8720,8790,8310,3/10/2022 14:30,5065,2448,57,3390.09,22,くもり
2022-10-03 15:00:00+09:00,12880,11470,11490,11080,3/10/2022 15:00,612,10065,60,2881.93,22,くもり
2022-10-03 15:30:00+09:00,12270,10960,11000,10630,3/10/2022 15:30,2783,10377,65,1971.39,22,くもり
2022-10-03 16:00:00+09:00,4820,4300,4330,4120,3/10/2022 16:00,19191,0,69,1205.84,22,くもり
2022-10-03 16:30:00+09:00,720,650,660,580,3/10/2022 16:30,33957,0,66,1092.27,22,くもり
2022-10-03 17:00:00+09:00,40,50,40,40,3/10/2022 17:00,35054,0,62,698.08,22,くもり
2022-10-03 17:30:00+09:00,0,0,0,0,3/10/2022 17:30,37206,0,53,19.92,22,くもり
2022-10-03 18:00:00+09:00,0,0,0,0,3/10/2022 18:00,33772,0,43,0,22,くもり
2022-10-03 18:30:00+09:00,0,0,0,0,3/10/2022 18:30,31976,0,41,0,22,くもり
2022-10-03 19:00:00+09:00,0,0,0,0,3/10/2022 19:00,13247,0,39,0,22,くもり
2022-10-03 19:30:00+09:00,0,0,0,0,3/10/2022 19:30,2094,0,34,0,22,くもり
2022-10-03 20:00:00+09:00,0,0,0,0,3/10/2022 20:00,2101,0,29,0,22,くもり
2022-10-03 20:30:00+09:00,0,0,0,0,3/10/2022 20:30,2172,0,57,0,22,くもり
2022-10-03 21:00:00+09:00,0,0,0,0,3/10/2022 21:00,2054,0,85,0,22,くもり
2022-10-03 21:30:00+09:00,0,0,0,0,3/10/2022 21:30,2134,0,87,0,22,くもり
2022-10-03 22:00:00+09:00,0,0,0,0,3/10/2022 22:00,2375,0,90,0,22,くもり
2022-10-03 22:30:00+09:00,0,0,0,0,3/10/2022 22:30,2214,0,66,0,22,くもり
2022-10-03 23:00:00+09:00,0,0,0,0,3/10/2022 23:00,2114,0,42,0,22,くもり
2022-10-03 23:30:00+09:00,0,0,0,0,3/10/2022 23:30,2082,0,34,0,31,少雨
2022-10-04 00:00:00+09:00,0,0,0,0,4/10/2022 0:00,2031,0,37,0,22,くもり
2022-10-04 00:30:00+09:00,0,0,0,0,4/10/2022 0:30,1991,0,58,0,22,くもり
2022-10-04 01:00:00+09:00,0,0,0,0,4/10/2022 1:00,2128,0,46,0,21,薄曇
2022-10-04 01:30:00+09:00,0,0,0,0,4/10/2022 1:30,2053,0,67,0,21,薄曇
2022-10-04 02:00:00+09:00,0,0,0,0,4/10/2022 2:00,2095,0,53,0,21,薄曇
2022-10-04 02:30:00+09:00,0,0,0,0,4/10/2022 2:30,2128,0,37,0,22,くもり
2022-10-04 03:00:00+09:00,0,0,0,0,4/10/2022 3:00,2058,0,84,0,22,くもり
2022-10-04 03:30:00+09:00,0,0,0,0,4/10/2022 3:30,2095,0,59,0,22,くもり
2022-10-04 04:00:00+09:00,0,0,0,0,4/10/2022 4:00,2101,0,98,0,22,くもり
2022-10-04 04:30:00+09:00,0,0,0,0,4/10/2022 4:30,2047,0,82,0,22,くもり
2022-10-04 05:00:00+09:00,0,0,0,0,4/10/2022 5:00,2162,0,90,0,22,くもり
2022-10-04 05:30:00+09:00,0,0,0,0,4/10/2022 5:30,2007,0,70,0,22,くもり
2022-10-04 06:00:00+09:00,100,90,100,100,4/10/2022 6:00,1809,64,65,94.02,22,くもり
2022-10-04 06:30:00+09:00,780,740,750,710,4/10/2022 6:30,961,749,64,665.04,22,くもり
2022-10-04 07:00:00+09:00,4610,4270,4290,4130,4/10/2022 7:00,1392,7433,72,1428.56,22,くもり
2022-10-04 07:30:00+09:00,4190,3870,3730,3460,4/10/2022 7:30,3844,3348,61,2084.81,22,くもり
2022-10-04 08:00:00+09:00,10060,9070,8840,8420,4/10/2022 8:00,0,21160,23,2219.24,22,くもり
2022-10-04 08:30:00+09:00,18300,16240,16060,15500,4/10/2022 8:30,0,39888,27,2380.96,22,くもり
2022-10-04 09:00:00+09:00,17770,15860,15260,14200,4/10/2022 9:00,31,29665,28,2427.3,22,くもり
