,30001（Wh）,30011（Wh）,30021（Wh）,30031（Wh）,30041（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,,40001 蓄電（Wh）,40001 放電（Wh）,40201 蓄電（Wh）,40201 放電（Wh）,cloud(%),solar(W/m2),telop_code,telop_name,power_consumption,solar_generation,battery
2022-10-03 14:00:00+09:00,9830,364,379,0,0,3/10/2022 14:00,79454,0,,0,25,0,16,40,3558.74,22,くもり,79454,10573,41
2022-10-03 14:30:00+09:00,12320,451,472,0,0,3/10/2022 14:30,76396,0,,0,1253,0,16,40,3690.32,22,くもり,76396,13243,1269
2022-10-03 15:00:00+09:00,12880,477,497,0,0,3/10/2022 15:00,75255,0,,0,57,0,17,41,3602.84,21,薄曇,75255,13854,74
2022-10-03 15:30:00+09:00,6390,242,253,0,0,3/10/2022 15:30,82222,0,,0,32,0,16,36,2920.17,21,薄曇,82222,6885,48
2022-10-03 16:00:00+09:00,4070,161,167,0,0,3/10/2022 16:00,87289,0,,0,33,0,17,31,2175.1,21,薄曇,87289,4398,50
2022-10-03 16:30:00+09:00,3060,126,130,0,0,3/10/2022 16:30,88560,0,,0,32,0,16,30,1472.9,21,薄曇,88560,3316,48
2022-10-03 17:00:00+09:00,130,12,13,0,0,3/10/2022 17:00,93364,0,,0,32,0,16,30,621.31,21,薄曇,93364,155,48
2022-10-03 17:30:00+09:00,0,0,0,0,0,3/10/2022 17:30,88664,0,,0,33,0,17,30,0,10,晴れ,88664,0,50
2022-10-03 18:00:00+09:00,0,0,0,0,0,3/10/2022 18:00,88144,0,,0,32,0,18,30,0,10,晴れ,88144,0,50
2022-10-03 18:30:00+09:00,0,0,0,0,0,3/10/2022 18:30,89450,0,,0,32,0,20,35,0,10,晴れ,89450,0,52
2022-10-03 19:00:00+09:00,0,0,0,0,0,3/10/2022 19:00,79799,0,,0,32,0,20,40,0,21,薄曇,79799,0,52
2022-10-03 19:30:00+09:00,0,0,0,0,0,3/10/2022 19:30,82823,0,,0,33,0,25,29,0,21,薄曇,82823,0,58
2022-10-03 20:00:00+09:00,0,0,0,0,0,3/10/2022 20:00,76416,0,,0,32,0,24,18,0,21,薄曇,76416,0,56
2022-10-03 20:30:00+09:00,0,0,0,0,0,3/10/2022 20:30,74447,0,,0,32,0,24,13,0,21,薄曇,74447,0,56
2022-10-03 21:00:00+09:00,0,0,0,0,0,3/10/2022 21:00,71499,0,,0,32,0,25,8,0,21,薄曇,71499,0,57
2022-10-03 21:30:00+09:00,0,0,0,0,0,3/10/2022 21:30,64161,0,,0,32,0,24,9,0,21,薄曇,64161,0,56
2022-10-03 22:00:00+09:00,0,0,0,0,0,3/10/2022 22:00,46485,0,,886,1,892,1,9,0,21,薄曇,46485,0,1780
2022-10-03 22:30:00+09:00,0,0,0,0,0,3/10/2022 22:30,44396,0,,31,20,35,16,19,0,21,薄曇,44396,0,102
2022-10-03 23:00:00+09:00,0,0,0,0,0,3/10/2022 23:00,43986,0,,887,1,0,22,28,0,21,薄曇,43986,0,910
2022-10-03 23:30:00+09:00,0,0,0,0,0,3/10/2022 23:30,40770,0,,810,0,893,1,25,0,21,薄曇,40770,0,1704
2022-10-04 00:00:00+09:00,0,0,0,0,0,4/10/2022 0:00,39483,0,,0,0,35,16,0,0,10,晴れ,39483,0,51
2022-10-04 00:30:00+09:00,0,0,0,0,0,4/10/2022 0:30,41966,0,,0,0,0,18,0,0,10,晴れ,41966,0,18
2022-10-04 01:00:00+09:00,0,0,0,0,0,4/10/2022 1:00,39143,0,,0,0,414,1,0,0,10,晴れ,39143,0,415
2022-10-04 01:30:00+09:00,0,0,0,0,0,4/10/2022 1:30,38595,0,,0,0,0,0,17,0,10,晴れ,38595,0,0
2022-10-04 02:00:00+09:00,0,0,0,0,0,4/10/2022 2:00,39030,0,,0,0,0,0,1,0,10,晴れ,39030,0,0
2022-10-04 02:30:00+09:00,0,0,0,0,0,4/10/2022 2:30,38464,0,,0,0,0,0,96,0,10,晴れ,38464,0,0
2022-10-04 03:00:00+09:00,0,0,0,0,0,4/10/2022 3:00,36090,0,,0,0,0,0,66,0,10,晴れ,36090,0,0
2022-10-04 03:30:00+09:00,0,0,0,0,0,4/10/2022 3:30,37553,0,,0,0,0,0,18,0,21,薄曇,37553,0,0
2022-10-04 04:00:00+09:00,0,0,0,0,0,4/10/2022 4:00,36503,0,,0,0,0,0,17,0,21,薄曇,36503,0,0
2022-10-04 04:30:00+09:00,0,0,0,0,0,4/10/2022 4:30,38408,0,,0,0,0,0,26,0,10,晴れ,38408,0,0
2022-10-04 05:00:00+09:00,0,0,0,0,0,4/10/2022 5:00,40142,0,,0,0,0,0,18,0,21,薄曇,40142,0,0
2022-10-04 05:30:00+09:00,0,6,7,0,0,4/10/2022 5:30,36838,0,,0,0,0,0,90,0,21,薄曇,36838,13,0
2022-10-04 06:00:00+09:00,2020,58,70,0,0,4/10/2022 6:00,47077,0,,0,0,0,0,14,499.25,21,薄曇,47077,2148,0
2022-10-04 06:30:00+09:00,5890,99,188,0,0,4/10/2022 6:30,45908,0,,0,0,0,0,0,1394,21,薄曇,45908,6177,0
2022-10-04 07:00:00+09:00,12100,341,310,0,0,4/10/2022 7:00,52331,0,,0,0,0,0,1,2326.84,21,薄曇,52331,12751,0
2022-10-04 07:30:00+09:00,17910,542,579,0,0,4/10/2022 7:30,61290,0,,0,0,0,0,1,4143.87,10,晴れ,61290,19031,0
2022-10-04 08:00:00+09:00,22160,698,809,0,0,4/10/2022 8:00,53567,0,,0,0,0,0,0,5031.94,10,晴れ,53567,23667,0
2022-10-04 08:30:00+09:00,26610,923,984,0,0,4/10/2022 8:30,50839,0,,0,0,0,0,0,5515.36,10,晴れ,50839,28517,0
2022-10-04 09:00:00+09:00,31550,1114,1157,0,0,4/10/2022 9:00,60484,0,,0,0,0,0,0,5777.06,10,晴れ,60484,33821,0
2022-10-04 09:30:00+09:00,33460,1196,1235,0,0,4/10/2022 9:30,59412,0,,0,25,0,102,0,6184.04,21,薄曇,59412,35891,127
2022-10-04 10:00:00+09:00,37190,1318,1361,0,0,4/10/2022 10:00,54497,0,,0,29,0,35,75,6450.89,21,薄曇,54497,39869,64
2022-10-04 10:30:00+09:00,39390,1411,1452,0,0,4/10/2022 10:30,56834,0,,0,35,0,34,100,6272.34,21,薄曇,56834,42253,69
2022-10-04 11:00:00+09:00,39670,1465,1504,0,0,4/10/2022 11:00,57495,0,,0,55,0,48,100,5943.16,21,薄曇,57495,42639,103
2022-10-04 11:30:00+09:00,31190,1138,1168,0,0,4/10/2022 11:30,67296,0,,0,308,0,76,100,7165.97,21,薄曇,67296,33496,384
2022-10-04 12:00:00+09:00,36400,1293,1330,0,0,4/10/2022 12:00,58352,0,,0,98,0,34,100,8256.64,10,晴れ,58352,39023,132
2022-10-04 12:30:00+09:00,35780,1264,1300,0,0,4/10/2022 12:30,60510,0,,0,42,0,34,98,6636.65,21,薄曇,60510,38344,76
2022-10-04 13:00:00+09:00,33550,1197,1232,0,0,4/10/2022 13:00,55281,0,,0,38,0,34,100,4993.22,22,くもり,55281,35979,72
2022-10-04 13:30:00+09:00,31280,1124,1162,0,0,4/10/2022 13:30,64626,0,,0,35,0,34,10,4827.64,22,くもり,64626,33566,69
2022-10-04 14:00:00+09:00,19190,695,723,0,0,4/10/2022 14:00,73807,0,,0,34,0,34,14,4543.24,21,薄曇,73807,20608,68
2022-10-04 14:30:00+09:00,13380,493,514,0,0,4/10/2022 14:30,79302,0,,0,40,0,33,13,4543.16,21,薄曇,79302,14387,73
2022-10-04 15:00:00+09:00,8700,326,339,0,0,4/10/2022 15:00,84734,0,,0,41,0,26,12,4309.85,10,晴れ,84734,9365,67
2022-10-04 15:30:00+09:00,5090,195,204,0,0,4/10/2022 15:30,90566,0,,0,38,0,27,44,3702.99,10,晴れ,90566,5489,65
2022-10-04 16:00:00+09:00,7530,285,281,0,0,4/10/2022 16:00,84666,0,,0,33,0,27,77,2905.59,10,晴れ,84666,8096,60
2022-10-04 16:30:00+09:00,1450,69,71,0,0,4/10/2022 16:30,96964,0,,0,34,0,25,88,1607.55,10,晴れ,96964,1590,59
2022-10-04 17:00:00+09:00,0,5,6,0,0,4/10/2022 17:00,95678,0,,0,33,0,25,100,527.62,21,薄曇,95678,11,58
2022-10-04 17:30:00+09:00,0,0,0,0,0,4/10/2022 17:30,90096,0,,0,34,0,26,92,0,21,薄曇,90096,0,60
2022-10-04 18:00:00+09:00,0,0,0,0,0,4/10/2022 18:00,89462,0,,0,33,0,25,84,0,21,薄曇,89462,0,58
2022-10-04 18:30:00+09:00,0,0,0,0,0,4/10/2022 18:30,87608,0,,0,34,0,25,92,0,21,薄曇,87608,0,59
2022-10-04 19:00:00+09:00,0,0,0,0,0,4/10/2022 19:00,80790,0,,0,33,0,26,100,0,21,薄曇,80790,0,59
2022-10-04 19:30:00+09:00,0,0,0,0,0,4/10/2022 19:30,83329,0,,0,34,0,25,93,0,21,薄曇,83329,0,59
2022-10-04 20:00:00+09:00,0,0,0,0,0,4/10/2022 20:00,79802,0,,0,33,0,25,86,0,21,薄曇,79802,0,58
2022-10-04 20:30:00+09:00,0,0,0,0,0,4/10/2022 20:30,81259,0,,0,34,0,25,54,0,21,薄曇,81259,0,59
2022-10-04 21:00:00+09:00,0,0,0,0,0,4/10/2022 21:00,76831,0,,0,33,0,25,22,0,21,薄曇,76831,0,58
2022-10-04 21:30:00+09:00,0,0,0,0,0,4/10/2022 21:30,69229,0,,0,33,0,26,47,0,21,薄曇,69229,0,59
2022-10-04 22:00:00+09:00,0,0,0,0,0,4/10/2022 22:00,48069,0,,884,2,871,1,73,0,21,薄曇,48069,0,1758
2022-10-04 22:30:00+09:00,0,0,0,0,0,4/10/2022 22:30,45558,0,,32,22,23,16,76,0,21,薄曇,45558,0,93
2022-10-04 23:00:00+09:00,0,0,0,0,0,4/10/2022 23:00,41516,0,,291,1,0,17,79,0,21,薄曇,41516,0,309
2022-10-04 23:30:00+09:00,0,0,0,0,0,4/10/2022 23:30,38914,0,,0,0,101,1,82,0,21,薄曇,38914,0,102
2022-10-05 00:00:00+09:00,0,0,0,0,0,5/10/2022 0:00,39603,0,,0,25,0,25,41,0,21,薄曇,39603,0,50
2022-10-05 00:30:00+09:00,0,0,0,0,0,5/10/2022 0:30,43582,0,,0,0,0,1,19,0,22,くもり,43582,0,1
2022-10-05 01:00:00+09:00,0,0,0,0,0,5/10/2022 1:00,38474,0,,0,0,0,0,35,0,22,くもり,38474,0,0
2022-10-05 01:30:00+09:00,0,0,0,0,0,5/10/2022 1:30,40435,0,,0,0,0,0,38,0,22,くもり,40435,0,0
2022-10-05 02:00:00+09:00,0,0,0,0,0,5/10/2022 2:00,42626,0,,0,0,0,0,38,0,22,くもり,42626,0,0
2022-10-05 02:30:00+09:00,0,0,0,0,0,5/10/2022 2:30,38950,0,,0,0,0,0,28,0,22,くもり,38950,0,0
2022-10-05 03:00:00+09:00,0,0,0,0,0,5/10/2022 3:00,40049,0,,0,0,0,0,42,0,22,くもり,40049,0,0
2022-10-05 03:30:00+09:00,0,0,0,0,0,5/10/2022 3:30,38233,0,,0,0,0,0,41,0,22,くもり,38233,0,0
2022-10-05 04:00:00+09:00,0,0,0,0,0,5/10/2022 4:00,36607,0,,0,0,0,0,50,0,22,くもり,36607,0,0
2022-10-05 04:30:00+09:00,0,0,0,0,0,5/10/2022 4:30,41500,0,,0,0,0,0,69,0,22,くもり,41500,0,0
2022-10-05 05:00:00+09:00,0,0,0,0,0,5/10/2022 5:00,41195,0,,0,0,0,0,43,0,22,くもり,41195,0,0
2022-10-05 05:30:00+09:00,0,0,0,0,0,5/10/2022 5:30,40305,0,,0,0,0,0,59,0,22,くもり,40305,0,0
2022-10-05 06:00:00+09:00,0,7,7,0,0,5/10/2022 6:00,52183,0,,0,0,0,0,82,172.06,22,くもり,52183,14,0
2022-10-05 06:30:00+09:00,360,31,32,0,0,5/10/2022 6:30,57927,0,,0,0,0,0,95,496.63,22,くもり,57927,423,0
2022-10-05 07:00:00+09:00,1810,79,83,0,0,5/10/2022 7:00,74755,0,,0,0,0,0,100,810.08,31,少雨,74755,1972,0
2022-10-05 07:30:00+09:00,4280,168,174,0,0,5/10/2022 7:30,82678,0,,0,0,0,0,100,1107.02,31,少雨,82678,4622,0
2022-10-05 08:00:00+09:00,4190,165,172,0,0,5/10/2022 8:00,80616,0,,0,0,0,0,100,1533.22,31,少雨,80616,4527,0
2022-10-05 08:30:00+09:00,2860,116,121,0,0,5/10/2022 8:30,80501,0,,0,0,0,0,78,1986.7,31,少雨,80501,3097,0
2022-10-05 09:00:00+09:00,2480,103,108,0,0,5/10/2022 9:00,92435,0,,0,0,0,0,100,2451.4,31,少雨,92435,2691,0
2022-10-05 09:30:00+09:00,4170,164,170,0,0,5/10/2022 9:30,97503,0,,0,1517,0,314,100,2289.94,31,少雨,97503,4504,1831
2022-10-05 10:00:00+09:00,2810,114,119,0,0,5/10/2022 10:00,93451,0,,0,72,0,62,96,2181.06,31,少雨,93451,3043,134
2022-10-05 10:30:00+09:00,2890,118,123,0,0,5/10/2022 10:30,90855,0,,0,1499,0,448,100,2287.91,32,弱い雨,90855,3131,1947
2022-10-05 11:00:00+09:00,2620,110,113,0,0,5/10/2022 11:00,90898,0,,0,87,0,1572,94,2352.98,32,弱い雨,90898,2843,1659
2022-10-05 11:30:00+09:00,2970,122,125,0,0,5/10/2022 11:30,85055,0,,0,31,0,1621,94,2375.15,32,弱い雨,85055,3217,1652
2022-10-05 12:00:00+09:00,2560,107,111,0,0,5/10/2022 12:00,86588,0,,0,31,0,85,98,2354.05,32,弱い雨,86588,2778,116
2022-10-05 12:30:00+09:00,3800,151,155,0,0,5/10/2022 12:30,84164,0,,0,32,0,29,100,2590.66,32,弱い雨,84164,4106,61
2022-10-05 13:00:00+09:00,3950,157,162,0,0,5/10/2022 13:00,72403,0,,0,31,0,1561,93,3532.26,32,弱い雨,72403,4269,1592
2022-10-05 13:30:00+09:00,4150,164,169,0,0,5/10/2022 13:30,82768,0,,0,1550,0,91,89,2906.16,31,少雨,82768,4483,1641
2022-10-05 14:00:00+09:00,3610,146,150,0,0,5/10/2022 14:00,80371,0,,0,1620,0,31,93,2256.75,31,少雨,80371,3906,1651
2022-10-05 14:30:00+09:00,1880,82,84,0,0,5/10/2022 14:30,82558,0,,0,205,0,711,95,1907.46,31,少雨,82558,2046,916
2022-10-05 15:00:00+09:00,1310,61,64,0,0,5/10/2022 15:00,80164,0,,0,8,0,7,96,1545.56,31,少雨,80164,1435,15
2022-10-05 15:30:00+09:00,600,36,37,0,0,5/10/2022 15:30,83065,0,,0,7,0,8,95,1262.63,22,くもり,83065,673,15
2022-10-05 16:00:00+09:00,180,22,22,0,0,5/10/2022 16:00,82328,0,,0,8,0,7,93,939.03,22,くもり,82328,224,15
2022-10-05 16:30:00+09:00,10,5,6,0,0,5/10/2022 16:30,79707,0,,0,7,0,8,87,712.12,22,くもり,79707,21,15
2022-10-05 17:00:00+09:00,0,0,0,0,0,5/10/2022 17:00,85989,0,,0,8,0,7,81,290.87,22,くもり,85989,0,15
2022-10-05 17:30:00+09:00,0,0,0,0,0,5/10/2022 17:30,78352,0,,0,7,0,8,84,0,22,くもり,78352,0,15
2022-10-05 18:00:00+09:00,0,0,0,0,0,5/10/2022 18:00,79692,0,,0,8,0,7,86,0,22,くもり,79692,0,15
2022-10-05 18:30:00+09:00,0,0,0,0,0,5/10/2022 18:30,80225,0,,0,7,0,8,76,0,22,くもり,80225,0,15
2022-10-05 19:00:00+09:00,0,0,0,0,0,5/10/2022 19:00,74862,0,,0,7,0,7,65,0,22,くもり,74862,0,14
2022-10-05 19:30:00+09:00,0,0,0,0,0,5/10/2022 19:30,76269,0,,0,8,0,7,70,0,22,くもり,76269,0,15
2022-10-05 20:00:00+09:00,0,0,0,0,0,5/10/2022 20:00,74564,0,,0,7,0,8,74,0,22,くもり,74564,0,15
2022-10-05 20:30:00+09:00,0,0,0,0,0,5/10/2022 20:30,77725,0,,0,8,0,7,73,0,22,くもり,77725,0,15
2022-10-05 21:00:00+09:00,0,0,0,0,0,5/10/2022 21:00,72080,0,,0,7,0,8,72,0,22,くもり,72080,0,15
2022-10-05 21:30:00+09:00,0,0,0,0,0,5/10/2022 21:30,62820,0,,0,8,0,7,69,0,22,くもり,62820,0,15
2022-10-05 22:00:00+09:00,0,0,0,0,0,5/10/2022 22:00,44325,0,,883,0,886,1,66,0,22,くもり,44325,0,1770
2022-10-05 22:30:00+09:00,0,0,0,0,0,5/10/2022 22:30,43202,0,,921,0,926,0,61,0,22,くもり,43202,0,1847
2022-10-05 23:00:00+09:00,0,0,0,0,0,5/10/2022 23:00,42591,0,,922,0,929,0,56,0,22,くもり,42591,0,1851
2022-10-05 23:30:00+09:00,0,0,0,0,0,5/10/2022 23:30,40872,0,,921,0,928,0,57,0,22,くもり,40872,0,1849
2022-10-06 00:00:00+09:00,0,0,0,0,0,6/10/2022 0:00,38072,0,,32,34,35,23,98,0,22,くもり,38072,0,124
2022-10-06 00:30:00+09:00,0,0,0,0,0,6/10/2022 0:30,42021,0,,886,1,892,4,94,0,22,くもり,42021,0,1783
2022-10-06 01:00:00+09:00,0,0,0,0,0,6/10/2022 1:00,38608,0,,923,0,928,0,82,0,22,くもり,38608,0,1851
2022-10-06 01:30:00+09:00,0,0,0,0,0,6/10/2022 1:30,39724,0,,922,0,930,0,59,0,22,くもり,39724,0,1852
2022-10-06 02:00:00+09:00,0,0,0,0,0,6/10/2022 2:00,40029,0,,489,0,336,0,41,0,22,くもり,40029,0,825
2022-10-06 02:30:00+09:00,0,0,0,0,0,6/10/2022 2:30,35136,0,,0,0,0,0,57,0,22,くもり,35136,0,0
2022-10-06 03:00:00+09:00,0,0,0,0,0,6/10/2022 3:00,34951,0,,0,0,0,0,76,0,22,くもり,34951,0,0
2022-10-06 03:30:00+09:00,0,0,0,0,0,6/10/2022 3:30,36062,0,,0,0,0,0,32,0,22,くもり,36062,0,0
2022-10-06 04:00:00+09:00,0,0,0,0,0,6/10/2022 4:00,35269,0,,0,0,0,0,70,0,22,くもり,35269,0,0
2022-10-06 04:30:00+09:00,0,0,0,0,0,6/10/2022 4:30,38815,0,,0,0,0,0,78,0,22,くもり,38815,0,0
2022-10-06 05:00:00+09:00,0,0,0,0,0,6/10/2022 5:00,37418,0,,0,0,0,0,90,0,31,少雨,37418,0,0
2022-10-06 05:30:00+09:00,0,0,0,0,0,6/10/2022 5:30,46888,0,,0,0,0,0,100,0,31,少雨,46888,0,0
2022-10-06 06:00:00+09:00,0,3,3,0,0,6/10/2022 6:00,44633,0,,0,0,0,0,99,162.9,31,少雨,44633,6,0
2022-10-06 06:30:00+09:00,420,30,31,0,0,6/10/2022 6:30,47257,0,,0,0,0,0,100,487.39,22,くもり,47257,481,0
2022-10-06 07:00:00+09:00,2080,86,88,0,0,6/10/2022 7:00,73072,0,,0,0,0,0,100,800.7,22,くもり,73072,2254,0
2022-10-06 07:30:00+09:00,3420,134,139,0,0,6/10/2022 7:30,70021,0,,0,0,0,0,100,1097.46,22,くもり,70021,3693,0
2022-10-06 08:00:00+09:00,3780,147,153,0,0,6/10/2022 8:00,74418,0,,0,0,0,0,100,1372.59,22,くもり,74418,4080,0
2022-10-06 08:30:00+09:00,5630,215,222,0,0,6/10/2022 8:30,71606,0,,0,0,0,0,100,1621.39,22,くもり,71606,6067,0
2022-10-06 09:00:00+09:00,5360,204,212,0,0,6/10/2022 9:00,80924,0,,0,0,0,0,95,2306.2,22,くもり,80924,5776,0
2022-10-06 09:30:00+09:00,6650,251,259,0,0,6/10/2022 9:30,80568,0,,0,1474,0,155,100,2023.49,22,くもり,80568,7160,1629
2022-10-06 10:00:00+09:00,4210,162,168,0,0,6/10/2022 10:00,79948,0,,0,87,0,1564,100,2169.91,22,くもり,79948,4540,1651
2022-10-06 10:30:00+09:00,4370,169,176,0,0,6/10/2022 10:30,83307,0,,0,1356,0,511,91,2276.36,31,少雨,83307,4715,1867
2022-10-06 11:00:00+09:00,5860,224,231,0,0,6/10/2022 11:00,82264,0,,0,1599,0,175,94,2341.01,31,少雨,82264,6315,1774
2022-10-06 11:30:00+09:00,4310,166,172,0,0,6/10/2022 11:30,81378,0,,0,1601,0,296,90,2362.76,32,弱い雨,81378,4648,1897
2022-10-06 12:00:00+09:00,6530,246,256,0,0,6/10/2022 12:00,78966,0,,0,668,0,1020,86,2341.23,32,弱い雨,78966,7032,1688
2022-10-06 12:30:00+09:00,5240,198,206,0,0,6/10/2022 12:30,79049,0,,0,0,0,92,100,2276.8,31,少雨,79049,5644,92
2022-10-06 13:00:00+09:00,4820,184,191,0,0,6/10/2022 13:00,76002,0,,0,0,0,31,100,2170.56,31,少雨,76002,5195,31
2022-10-06 13:30:00+09:00,3100,122,127,0,0,6/10/2022 13:30,81066,0,,0,0,0,31,80,2024.34,31,少雨,81066,3349,31
2022-10-06 14:00:00+09:00,1830,77,79,0,0,6/10/2022 14:00,79151,0,,0,0,0,31,82,2056.42,31,少雨,79151,1986,31
2022-10-06 14:30:00+09:00,1290,59,61,0,0,6/10/2022 14:30,79613,0,,0,0,0,31,67,1622.59,31,少雨,79613,1410,31
2022-10-06 15:00:00+09:00,2200,90,93,0,0,6/10/2022 15:00,75689,0,,0,0,0,31,53,1373.93,31,少雨,75689,2383,31
2022-10-06 15:30:00+09:00,1580,69,71,0,0,6/10/2022 15:30,74555,0,,0,0,0,31,51,1098.92,32,弱い雨,74555,1720,31
2022-10-06 16:00:00+09:00,1110,53,55,0,0,6/10/2022 16:00,75197,0,,0,0,0,31,49,846.68,32,弱い雨,75197,1218,31
2022-10-06 16:30:00+09:00,980,47,49,0,0,6/10/2022 16:30,79698,0,,0,0,0,31,58,589.06,31,少雨,79698,1076,31
2022-10-06 17:00:00+09:00,0,1,1,0,0,6/10/2022 17:00,77186,0,,0,0,0,31,67,221.31,31,少雨,77186,2,31
2022-10-06 17:30:00+09:00,0,0,0,0,0,6/10/2022 17:30,75946,0,,0,0,0,31,74,0,22,くもり,75946,0,31
2022-10-06 18:00:00+09:00,0,0,0,0,0,6/10/2022 18:00,79136,0,,0,0,0,31,81,0,22,くもり,79136,0,31
2022-10-06 18:30:00+09:00,0,0,0,0,0,6/10/2022 18:30,80502,0,,0,0,0,31,65,0,22,くもり,80502,0,31
2022-10-06 19:00:00+09:00,0,0,0,0,0,6/10/2022 19:00,73038,0,,0,0,0,31,48,0,22,くもり,73038,0,31
2022-10-06 19:30:00+09:00,0,0,0,0,0,6/10/2022 19:30,74191,0,,0,0,0,31,47,0,22,くもり,74191,0,31
2022-10-06 20:00:00+09:00,0,0,0,0,0,6/10/2022 20:00,72861,0,,0,0,0,31,47,0,22,くもり,72861,0,31
2022-10-06 20:30:00+09:00,0,0,0,0,0,6/10/2022 20:30,75369,0,,0,0,0,31,49,0,22,くもり,75369,0,31
2022-10-06 21:00:00+09:00,0,0,0,0,0,6/10/2022 21:00,70813,0,,0,0,0,31,52,0,22,くもり,70813,0,31
2022-10-06 21:30:00+09:00,0,0,0,0,0,6/10/2022 21:30,61118,0,,0,0,0,30,76,0,22,くもり,61118,0,30
2022-10-06 22:00:00+09:00,0,0,0,0,0,6/10/2022 22:00,42599,0,,887,0,889,2,100,0,22,くもり,42599,0,1778
2022-10-06 22:30:00+09:00,0,0,0,0,0,6/10/2022 22:30,41697,0,,927,0,925,0,70,0,22,くもり,41697,0,1852
2022-10-06 23:00:00+09:00,0,0,0,0,0,6/10/2022 23:00,41078,0,,927,0,926,0,41,0,22,くもり,41078,0,1853
2022-10-06 23:30:00+09:00,0,0,0,0,0,6/10/2022 23:30,38199,0,,929,0,928,0,38,0,21,薄曇,38199,0,1857
2022-10-07 00:00:00+09:00,0,0,0,0,0,7/10/2022 0:00,38342,0,,32,8,35,24,19,0,10,晴れ,38342,0,99
2022-10-07 00:30:00+09:00,0,0,0,0,0,7/10/2022 0:30,42058,0,,0,9,0,25,92,0,21,薄曇,42058,0,34
2022-10-07 01:00:00+09:00,0,0,0,0,0,7/10/2022 1:00,37581,0,,895,1,698,1,98,0,21,薄曇,37581,0,1595
2022-10-07 01:30:00+09:00,0,0,0,0,0,7/10/2022 1:30,40038,0,,930,0,0,0,76,0,21,薄曇,40038,0,930
2022-10-07 02:00:00+09:00,0,0,0,0,0,7/10/2022 2:00,37943,0,,931,0,0,0,50,0,21,薄曇,37943,0,931
2022-10-07 02:30:00+09:00,0,0,0,0,0,7/10/2022 2:30,35664,0,,643,0,0,0,64,0,21,薄曇,35664,0,643
2022-10-07 03:00:00+09:00,0,0,0,0,0,7/10/2022 3:00,34075,0,,9,0,0,0,100,0,21,薄曇,34075,0,9
2022-10-07 03:30:00+09:00,0,0,0,0,0,7/10/2022 3:30,34079,0,,9,0,0,0,47,0,21,薄曇,34079,0,9
2022-10-07 04:00:00+09:00,0,0,0,0,0,7/10/2022 4:00,33806,0,,8,0,0,0,74,0,21,薄曇,33806,0,8
2022-10-07 04:30:00+09:00,0,0,0,0,0,7/10/2022 4:30,37869,0,,9,0,0,0,63,0,22,くもり,37869,0,9
2022-10-07 05:00:00+09:00,0,0,0,0,0,7/10/2022 5:00,36367,0,,9,0,0,0,84,0,22,くもり,36367,0,9
2022-10-07 05:30:00+09:00,0,1,0,0,0,7/10/2022 5:30,47077,0,,8,0,0,0,87,0,22,くもり,47077,1,8
2022-10-07 06:00:00+09:00,250,26,27,0,0,7/10/2022 6:00,42551,0,,9,0,0,0,66,162.2,22,くもり,42551,303,9
2022-10-07 06:30:00+09:00,860,43,45,0,0,7/10/2022 6:30,46393,0,,8,0,0,0,79,478.06,22,くもり,46393,948,8
2022-10-07 07:00:00+09:00,3060,122,125,0,0,7/10/2022 7:00,68468,0,,9,0,0,0,100,791.22,22,くもり,68468,3307,9
2022-10-07 07:30:00+09:00,3750,146,151,0,0,7/10/2022 7:30,73353,0,,9,0,0,0,90,1114.36,22,くもり,73353,4047,9
2022-10-07 08:00:00+09:00,3160,126,130,0,0,7/10/2022 8:00,68892,0,,8,0,0,0,75,1362.67,22,くもり,68892,3416,8
2022-10-07 08:30:00+09:00,3480,135,140,0,0,7/10/2022 8:30,69923,0,,9,0,0,0,100,1611.19,31,少雨,69923,3755,9
2022-10-07 09:00:00+09:00,6720,253,263,0,0,7/10/2022 9:00,72515,0,,8,0,0,0,96,1829.08,31,少雨,72515,7236,8
2022-10-07 09:30:00+09:00,6210,235,244,0,0,7/10/2022 9:30,74939,0,,1,1529,0,122,93,2012.62,31,少雨,74939,6689,1652
2022-10-07 10:00:00+09:00,6320,238,248,0,0,7/10/2022 10:00,76063,0,,0,1581,0,138,100,2158.66,31,少雨,76063,6806,1719
2022-10-07 10:30:00+09:00,8390,314,326,0,0,7/10/2022 10:30,73874,0,,0,1508,0,56,100,2264.71,32,弱い雨,73874,9030,1564
2022-10-07 11:00:00+09:00,5980,225,234,0,0,7/10/2022 11:00,78131,0,,0,1612,0,32,100,2328.94,32,弱い雨,78131,6439,1644
2022-10-07 11:30:00+09:00,5450,207,215,0,0,7/10/2022 11:30,76065,0,,0,576,0,26,100,2350.28,32,弱い雨,76065,5872,602
2022-10-07 12:00:00+09:00,4760,181,188,0,0,7/10/2022 12:00,75907,0,,0,8,0,25,100,2328.34,32,弱い雨,75907,5129,33
2022-10-07 12:30:00+09:00,4920,188,195,0,0,7/10/2022 12:30,75245,0,,0,7,0,26,100,2263.5,32,弱い雨,75245,5303,33
2022-10-07 13:00:00+09:00,4160,161,166,0,0,7/10/2022 13:00,71470,0,,0,7,0,1552,100,2156.87,32,弱い雨,71470,4487,1559
2022-10-07 13:30:00+09:00,3330,130,135,0,0,7/10/2022 13:30,76320,0,,0,8,0,92,82,2010.28,32,弱い雨,76320,3595,100
